sgRNA	Gene	Diff	Lower	Upper
SPRYD3_+_53473108.23-P1P2	SPRYD3	985	0	0
SPRYD3_+_53473111.23-P1P2	SPRYD3	1611	1	1755
SPRYD3_+_53473134.23-P1P2	SPRYD3	1172	2	1931
SPRYD3_-_53472713.23-P1P2	SPRYD3	926	1221	0
SPR_+_73114520.23-P1P2	SPR	4007	1476	1671
SPR_-_73114266.23-P1P2	SPR	1660	0	0
SPTBN1_+_54683431.23-P1P2	SPTBN1	1351	3	5680
SPTBN1_+_54683522.23-P1P2	SPTBN1	1968	1	1
SPTLC1_+_94877253.23-P1P2	SPTLC1	1699	1	1664
SPTLC1_+_94877266.23-P1P2	SPTLC1	1232	5953	3
SPTLC1_+_94877476.23-P1P2	SPTLC1	873	1	2
SPTLC2_-_78082889.23-P1P2	SPTLC2	1350	5	1280
SPTLC2_-_78082965.23-P1P2	SPTLC2	1198	0	1
SPTLC3_+_12989573.23-P1P2	SPTLC3	1645	1	0
SRC_+_35974581.23-P1P2	SRC	1525	1	1
SRC_+_35974587.23-P1P2	SRC	3622	3427	2
SRC_+_35974609.23-P1P2	SRC	3411	4752	3
SRC_+_35974613.23-P1P2	SRC	1531	2823	3530
SRMS_+_62179067.23-P1P2	SRMS	1662	1	1
SRMS_+_62179075.23-P1P2	SRMS	2008	4	3850
SRMS_+_62179081.23-P1P2	SRMS	1534	4	3862
SRMS_+_62179084.23-P1P2	SRMS	4127	6120	1970
SRPK1_+_35888840.23-P1P2	SRPK1	2766	4	1470
SRPK1_+_35888883.23-P1P2	SRPK1	4324	2300	1792
SRPK2_+_104909105.23-P2	SRPK2	5225	4	1989
SRPK2_-_104909011.23-P2	SRPK2	1184	0	0
SRPK2_-_104909446.23-P2	SRPK2	1959	1200	4
SRPK2_-_105029317.23-P1	SRPK2	6035	5	1464
SRPK3_-_153046560.23-P1P2	SRPK3	1450	1536	6624
SRPK3_-_153046605.23-P1P2	SRPK3	3426	6	3790
SRPK3_-_153046616.23-P1P2	SRPK3	1308	5663	1916
SSB_+_170655820.23-P1P2	SSB	3456	4	3485
SSH2_+_28257175.23-P1P2	SSH2	2661	2	1706
SSH2_+_28257178.23-P1P2	SSH2	4426	5626	4546
SSH2_+_28257189.23-P1P2	SSH2	952	3	2945
SSH2_-_28257209.23-P1P2	SSH2	3362	1006	0
SSH3_+_67071035.23-P1P2	SSH3	3933	2	3055
SSH3_+_67071072.23-P1P2	SSH3	6083	3582	1660
SSH3_+_67071403.23-P1P2	SSH3	2541	4	2494
SSH3_+_67071444.23-P1P2	SSH3	930	4385	2
SSTR1_+_38678301.23-P1P2	SSTR1	961	8279	1
SSTR1_+_38678346.23-P1P2	SSTR1	5826	6	2803
SSTR1_+_38678351.23-P1P2	SSTR1	5538	404	4540
SSTR1_-_38678311.23-P1P2	SSTR1	819	4233	1318
SSTR1_-_38678760.23-P1P2	SSTR1	2973	0	1411
SSTR2_+_71161207.23-P1P2	SSTR2	2032	369	0
SSTR2_+_71161555.23-P1P2	SSTR2	1483	1	0
SSTR2_+_71161569.23-P1P2	SSTR2	2282	0	3573
SSTR2_-_71161158.23-P1P2	SSTR2	1396	2	1351
SSTR5_+_1122794.23-P2	SSTR5	1584	3	2209
SSTR5_+_1123173.23-P2	SSTR5	797	0	1
SSTR5_+_1128926.23-P1	SSTR5	2680	3	50
SSTR5_+_1129275.23-P1	SSTR5	2702	4564	1101
SSTR5_-_1122791.23-P2	SSTR5	589	1	1708
SSTR5_-_1128859.23-P1	SSTR5	5040	4	2
SST_+_187387949.23-P1P2	SST	1176	0	0
SST_+_187388155.23-P1P2	SST	2541	5724	1
SST_-_187387929.23-P1P2	SST	1235	1	252
SST_-_187388126.23-P1P2	SST	1619	1	1
ST14_+_130029743.23-P1P2	ST14	3290	3942	1114
ST14_+_130029768.23-P1P2	ST14	2215	1	1
ST14_+_130030177.23-P1P2	ST14	3539	7175	3849
ST14_+_130030195.23-P1P2	ST14	753	5661	1711
ST14_-_130029737.23-P1P2	ST14	1867	8312	3
STK10_+_171615183.23-P1P2	STK10	2170	9338	6
STK10_+_171615188.23-P1P2	STK10	1841	7	6544
STK10_-_171615025.23-P1P2	STK10	1645	2	1777
STK11IP_+_220463053.23-P1P2	STK11IP	963	2	0
STK11IP_-_220462637.23-P1P2	STK11IP	1524	0	0
STK11IP_-_220462640.23-P1P2	STK11IP	1004	0	0
STK11IP_-_220463012.23-P1P2	STK11IP	805	0	4419
STK11_+_1206158.23-P1	STK11	3392	2387	1018
STK11_+_1206230.23-P1	STK11	1702	9162	2
STK11_-_1205791.23-P1	STK11	1246	2	0
STK11_-_1205806.23-P1	STK11	114	0	0
STK11_-_1205821.23-P1	STK11	785	0	1
STK11_-_1206851.23-P2	STK11	1358	10139	2921
STK11_-_1206878.23-P2	STK11	1428	3	208
STK11_-_1207247.23-P2	STK11	1396	2	1545
STK16_+_220110240.23-P1P2	STK16	4963	4413	3
STK16_-_220110217.23-P1P2	STK16	2534	4340	1753
STK17A_+_43622689.23-P1P2	STK17A	2502	1244	1
STK17A_+_43622781.23-P1P2	STK17A	7411	13045	9
STK17A_-_43622775.23-P1P2	STK17A	873	1392	1
STK17A_-_43623146.23-P1P2	STK17A	2114	2	2492
STK17A_-_43623211.23-P1P2	STK17A	1208	1	1
STK17B_+_197035846.23-P1P2	STK17B	1252	4614	4
STK17B_+_197036067.23-P1P2	STK17B	1516	2	0
STK17B_-_197035883.23-P1P2	STK17B	712	2	3725
STK17B_-_197035911.23-P1P2	STK17B	2883	1	3076
STK17B_-_197036270.23-P1P2	STK17B	1424	1	2820
STK19_+_31940380.23-P1P2	STK19	1580	3	0
STK19_+_31940392.23-P1P2	STK19	1908	3442	2313
STK19_+_31940465.23-P1P2	STK19	190	0	1744
STK19_+_31940504.23-P1P2	STK19	3200	6	1514
STK24_+_99228925.23-P1P2	STK24	958	5243	3
STK24_+_99228936.23-P1P2	STK24	1687	6	1584
STK24_+_99229345.23-P1P2	STK24	1279	4922	4
STK25_-_242447568.23-P1P2	STK25	1376	2	2
STK25_-_242447975.23-P1P2	STK25	1364	2	3665
STK25_-_242447978.23-P1P2	STK25	1421	1868	354
STK25_-_242448005.23-P1P2	STK25	2701	5101	5
STK31_+_23749899.23-P1P2	STK31	1335	6774	3
STK31_+_23750089.23-P1P2	STK31	1544	5585	4
STK31_-_23749917.23-P1P2	STK31	804	1	0
STK31_-_23750099.23-P1P2	STK31	810	2	1666
STK32A_+_146614702.23-P1P2	STK32A	1406	0	1871
STK32A_-_146614653.23-P1P2	STK32A	1407	15333	2737
STK32A_-_146615012.23-P1P2	STK32A	1623	1	2
STK32A_-_146615015.23-P1P2	STK32A	1601	3	0
STK32B_+_5053250.23-P1P2	STK32B	4288	4	1
STK32B_+_5053272.23-P1P2	STK32B	1383	1	1
STK32B_-_5053574.23-P1P2	STK32B	1851	2125	8010
STK32B_-_5053594.23-P1P2	STK32B	4330	3	2
STK32C_+_134121026.23-P1	STK32C	1940	4900	907
STK32C_+_134144953.23-P2	STK32C	980	0	1
STK32C_+_134145306.23-P2	STK32C	2961	1324	3407
STK32C_+_134145317.23-P2	STK32C	1423	878	0
STK32C_-_134121414.23-P1	STK32C	2529	8113	3
STK32C_-_134121456.23-P1	STK32C	1431	3	5727
STK32C_-_134121459.23-P1	STK32C	3769	4	0
STK32C_-_134145295.23-P2	STK32C	1439	3	1
STK33_-_8615373.23-P1P2	STK33	1353	2	2
STK33_-_8615519.23-P1P2	STK33	1542	7992	1202
STK33_-_8615708.23-P1P2	STK33	2766	2423	3540
STK33_-_8615755.23-P1P2	STK33	1379	1	76
STK33_-_8615776.23-P1P2	STK33	2121	1	1
STK35_-_2083549.23-P1P2	STK35	2802	3	1771
STK35_-_2083647.23-P1P2	STK35	2275	3	3076
STK35_-_2083960.23-P1P2	STK35	1499	2	1
STK35_-_2084011.23-P1P2	STK35	1214	1	1
STK35_-_2084015.23-P1P2	STK35	1021	1	0
STK36_+_219536856.23-P1P2	STK36	1413	5	933
STK36_+_219537453.23-P1P2	STK36	2263	6871	4
STK38L_+_27397625.23-P1P2	STK38L	1116	2	2032
STK38L_+_27397643.23-P1P2	STK38L	2686	1	3591
STK38L_-_27397233.23-P1P2	STK38L	3184	5248	1412
STK38L_-_27397261.23-P1P2	STK38L	913	1127	1282
STK38_+_36514611.23-P1P2	STK38	5374	1	3
STK38_-_36514776.23-P1P2	STK38	1679	1	0
STK38_-_36514898.23-P1P2	STK38	4797	2667	1
STK38_-_36515194.23-P1P2	STK38	1763	1	1
STK39_+_169104020.23-P1P2	STK39	2052	1268	7649
STK39_+_169104069.23-P1P2	STK39	2136	4347	2
STK39_-_169104033.23-P1P2	STK39	953	1450	1589
STK39_-_169104097.23-P1P2	STK39	836	0	1242
STK3_+_99837498.23-P1P2	STK3	2035	3507	1702
STK3_+_99837502.23-P1P2	STK3	645	0	0
STK3_-_99837855.23-P1P2	STK3	947	8744	1457
STK40_+_36851113.23-P1P2	STK40	1234	2	0
STK40_+_36851316.23-P1P2	STK40	2199	1	0
STK40_+_36851486.23-P1P2	STK40	3499	4	637
STK4_+_43599011.23-P2	STK4	1361	0	0
STK4_-_43595191.23-P1	STK4	1676	0	1
STK4_-_43595194.23-P1	STK4	1213	1	0
STK4_-_43595218.23-P1	STK4	1338	2153	1724
STMN4_+_27115874.23-P1P2	STMN4	4547	2915	4
STMN4_+_27115899.23-P1P2	STMN4	3261	2815	644
STMN4_+_27115922.23-P1P2	STMN4	1311	2	1807
STRADA_+_61818798.23-P1P2	STRADA	1587	0	1
STRADA_+_61819123.23-P1P2	STRADA	2103	4	1636
STRADA_+_61819146.23-P1P2	STRADA	3684	2295	0
STRADA_-_61818790.23-P1P2	STRADA	1370	1	1900
STRADB_+_202316845.23-P1P2	STRADB	2654	4	1501
STRADB_+_202316902.23-P1P2	STRADB	4604	2	2
STRADB_-_202316674.23-P1P2	STRADB	2115	2	3
STYK1_+_10826573.23-P1P2	STYK1	1170	0	0
STYK1_-_10826613.23-P1P2	STYK1	5559	6	3157
STYK1_-_10826616.23-P1P2	STYK1	2004	1	1850
STYXL1_-_75676863.23-P1P2	STYXL1	535	5751	1701
SUCLA2_+_48575023.23-P1P2	SUCLA2	432	0	0
SUCLA2_+_48575401.23-P1P2	SUCLA2	1264	0	0
SUCLA2_-_48575361.23-P1P2	SUCLA2	2711	1	3498
SUCLG1_+_84686343.23-P1P2	SUCLG1	1450	975	2020
SUCLG1_-_84686322.23-P1P2	SUCLG1	1530	5	1907
SUCLG1_-_84686325.23-P1P2	SUCLG1	1504	0	1896
SUCLG2_+_67704915.23-P1P2	SUCLG2	7271	1	2
SUCLG2_-_67705002.23-P1P2	SUCLG2	1887	1796	2
SUCLG2_-_67705042.23-P1P2	SUCLG2	2973	1	1
SUCNR1_-_151591430.23-P1P2	SUCNR1	1165	2	1210
SUCNR1_-_151591454.23-P1P2	SUCNR1	1136	0	0
SUCNR1_-_151591472.23-P1P2	SUCNR1	1499	3627	2
SUCNR1_-_151591506.23-P1P2	SUCNR1	33	0	0
SULT1A1_+_28620872.23-P1P2	SULT1A1	4749	5	2154
SULT1A1_-_28620951.23-P1P2	SULT1A1	5151	4	2
SULT1A1_-_28621371.23-P1P2	SULT1A1	1242	1	2
SULT1B1_+_70626237.23-P1P2	SULT1B1	2142	1	1449
SULT1B1_-_70625872.23-P1P2	SULT1B1	761	5201	3524
SULT1B1_-_70626252.23-P1P2	SULT1B1	1404	1	1
SULT1B1_-_70626281.23-P1P2	SULT1B1	4364	3	507
SULT2A1_+_48389174.23-P1P2	SULT2A1	2845	2	1169
SULT2A1_+_48389184.23-P1P2	SULT2A1	2996	2	675
SULT2A1_-_48389575.23-P1P2	SULT2A1	1027	3	0
SUOX_+_56391458.23-P1P2	SUOX	3366	3	2414
SUOX_-_56391117.23-P1P2	SUOX	1655	2	2274
SUOX_-_56391138.23-P1P2	SUOX	1344	2801	1
SUOX_-_56391545.23-P1P2	SUOX	5204	6	2
SV2A_+_149888990.23-P1P2	SV2A	1599	2	1883
SV2A_-_149889308.23-P1P2	SV2A	1539	0	1949
SV2A_-_149889313.23-P1P2	SV2A	4571	2	4
SV2A_-_149889332.23-P1P2	SV2A	4416	3	1588
SYK_+_93589721.23-P2	SYK	3759	0	2
SYK_+_93589798.23-P2	SYK	4155	1	0
SYK_+_93589899.23-P2	SYK	5188	1963	5294
SYK_+_93589904.23-P2	SYK	3479	7195	4907
SYK_+_93590091.23-P2	SYK	3747	4076	3123
SYK_-_93564431.23-P1	SYK	2755	3	1
SYN1_+_47478859.23-P1P2	SYN1	1373	3933	4801
SYN1_+_47478862.23-P1P2	SYN1	7446	5222	9
SYN1_+_47479243.23-P1P2	SYN1	1131	3	1768
SYN1_-_47479259.23-P1P2	SYN1	4181	8425	3312
SYNC_+_33167945.23-P1P2	SYNC	1212	0	2
SYNC_+_33168305.23-P1P2	SYNC	2305	2	0
SYNC_+_33168313.23-P1P2	SYNC	2061	0	3
SYNC_+_33168356.23-P1P2	SYNC	2222	0	1692
SYT2_+_202679090.23-P1P2	SYT2	5205	2642	2
SYT2_+_202679166.23-P1P2	SYT2	1530	1	2
SYT2_+_202679546.23-P1P2	SYT2	2658	7	2043
SYT2_-_202679405.23-P1P2	SYT2	1958	3	3859
SYTL4_+_99986398.23-P1P2	SYTL4	1989	5259	6667
SYTL4_+_99987090.23-P1P2	SYTL4	1573	1	2623
SYTL4_+_99987094.23-P1P2	SYTL4	1172	0	1837
SYTL4_-_99987047.23-P1P2	SYTL4	3331	4	1795
TAAR1_-_132966945.23-ENST00000275216.1	TAAR1	1640	1	0
TAAR1_-_132967035.23-ENST00000275216.1	TAAR1	1162	7918	2160
TAAR1_-_132967076.23-ENST00000275216.1	TAAR1	853	2225	1862
TAB1_+_39795987.23-ENST00000216160.6	TAB1	1561	0	0
TAB1_-_39795821.23-ENST00000216160.6	TAB1	3686	9644	2177
TAB2_+_149639219.23-P1P2	TAB2	757	0	0
TAB2_+_149639243.23-P1P2	TAB2	2088	6598	1525
TAB2_-_149639030.23-P1P2	TAB2	3833	2	2
TACR1_+_75426600.23-P1P2	TACR1	1423	1	2697
TACR1_+_75426603.23-P1P2	TACR1	2401	7	4
TACR1_+_75426822.23-P1P2	TACR1	3819	5	4581
TAF1L_-_32634794.23-P1P2	TAF1L	1306	1	1
TAF1L_-_32635053.23-P1P2	TAF1L	1115	0	0
TAF1_-_70586261.23-P1P2	TAF1	1399	0	1
TAF1_-_70586615.23-P1P2	TAF1	1447	2	1332
TAOK1_+_27717965.23-P1P2	TAOK1	2713	5421	1910
TAOK1_+_27718098.23-P1P2	TAOK1	2800	1	1
TAOK1_-_27717907.23-P1P2	TAOK1	2428	2	628
TAOK1_-_27717915.23-P1P2	TAOK1	4183	4701	1802
TAOK2_+_29985625.23-P1P2	TAOK2	1676	4290	6348
TAOK2_-_29985259.23-P1P2	TAOK2	2449	1	0
TAOK3_+_118810268.23-P1	TAOK3	1366	5692	3
TAOK3_+_118810333.23-P1	TAOK3	369	4217	3768
TAOK3_+_118810348.23-P1	TAOK3	1376	2	1391
TAOK3_-_118796900.23-P2	TAOK3	1396	3	1047
TAOK3_-_118810719.23-P1	TAOK3	2826	6	2631
TAP1_+_32821462.23-P1P2	TAP1	2030	4	3712
TAP1_-_32821224.23-P1P2	TAP1	3388	2	3431
TAP1_-_32821472.23-P1P2	TAP1	4628	4108	2328
TAS1R2_-_19185823.23-ENST00000375371.3	TAS1R2	520	0	0
TAT_+_71610934.23-P1P2	TAT	1133	0	1761
TAT_+_71610945.23-P1P2	TAT	2395	5137	1293
TAT_-_71610990.23-P1P2	TAT	1422	1	0
TBCK_-_107236934.23-P1P2	TBCK	4669	0	3
TBCK_-_107236961.23-P1P2	TBCK	569	0	412
TBCK_-_107237291.23-P1P2	TBCK	2410	2	3046
TBK1_+_64846196.23-P1P2	TBK1	1730	1	4154
TBK1_-_64845923.23-P1P2	TBK1	1567	3811	1
TBK1_-_64846281.23-P1P2	TBK1	3463	2	0
TBXA2R_+_3606552.23-P1P2	TBXA2R	1228	2	2762
TBXA2R_+_3606843.23-P1P2	TBXA2R	1536	0	1396
TBXA2R_-_3606387.23-P1P2	TBXA2R	400	3100	2403
TBXA2R_-_3606692.23-P1P2	TBXA2R	1367	4311	1
TBXAS1_+_139529292.23-P1P2	TBXAS1	2819	1	1
TBXAS1_+_139529588.23-P1P2	TBXAS1	605	0	0
TBXAS1_-_139529128.23-P1P2	TBXAS1	1070	0	2672
TCN1_+_59633863.23-P1P2	TCN1	4020	3365	1587
TCN1_+_59633911.23-P1P2	TCN1	110	4186	2
TCN1_-_59633921.23-P1P2	TCN1	1441	1	1477
TEC_+_48271833.23-P1P2	TEC	4617	8	2
TEC_-_48271495.23-P1P2	TEC	2275	5	1927
TEC_-_48271636.23-P1P2	TEC	3241	5281	2384
TEC_-_48271836.23-P1P2	TEC	264	1831	1336
TEK_-_27109619.23-P1P2	TEK	1013	0	0
TENC1_+_53443835.23-P1P2	TENC1	1599	4480	2
TENC1_+_53443842.23-P1P2	TENC1	1984	1	2
TENC1_+_53443919.23-P1P2	TENC1	2767	4	636
TENC1_+_53444311.23-P1P2	TENC1	5546	2821	1835
TENC1_-_53443871.23-P1P2	TENC1	3822	3478	3809
TESK1_+_35605734.23-P1P2	TESK1	3052	2	1508
TESK1_-_35605808.23-P1P2	TESK1	2823	0	0
TESK2_+_45956384.23-P1P2	TESK2	2012	1	1732
TESK2_+_45956395.23-P1P2	TESK2	700	1068	3171
TESK2_-_45956402.23-P1P2	TESK2	895	5	4839
TESK2_-_45956412.23-P1P2	TESK2	828	1	0
TESK2_-_45956797.23-P1P2	TESK2	1324	4	6038
TEX14_+_56769428.23-P1P2	TEX14	1742	6	2
TFF2_+_43770833.23-P1P2	TFF2	1872	11859	5
TFF2_+_43771038.23-P1P2	TFF2	1143	4	1801
TFF2_-_43770707.23-P1P2	TFF2	2519	1	3261
TFPI_+_188418825.23-P1P2	TFPI	2331	2	0
TFPI_-_188419120.23-P1P2	TFPI	1396	0	0
TFPI_-_188419191.23-P1P2	TFPI	1581	1	2
TFPI_-_188419207.23-P1P2	TFPI	2009	4	1
TF_+_133465449.23-P1	TF	2793	2	2093
TF_+_133465622.23-P1	TF	1196	7604	1863
TF_+_133483153.23-P2	TF	2335	4	4789
TF_-_133465289.23-P1	TF	1907	2656	2350
TF_-_133483086.23-P2	TF	562	1	1077
TF_-_133483103.23-P2	TF	2745	1	1
TGFBR1_-_101867432.23-P1P2	TGFBR1	7516	7	3357
TGFBR2_+_30648131.23-P1P2	TGFBR2	7031	4	6414
TGFBR2_+_30648526.23-P1P2	TGFBR2	6977	9	5899
TGFBR2_+_30648531.23-P1P2	TGFBR2	5900	1653	1201
TGFBR2_-_30648144.23-P1P2	TGFBR2	6019	7	3443
TGM2_+_36793621.23-P1P2	TGM2	4524	4	1693
TGM2_-_36793660.23-P1P2	TGM2	3465	4608	7
TGM2_-_36793663.23-P1P2	TGM2	1415	6823	1248
THNSL1_+_25305603.23-P1P2	THNSL1	1947	7713	1557
THNSL1_+_25305974.23-P1P2	THNSL1	3030	4	3
THNSL1_+_25305986.23-P1P2	THNSL1	2905	2	2702
THNSL1_+_25305989.23-P1P2	THNSL1	4063	2584	2979
THRA_+_38219267.23-P1P2	THRA	4046	8477	5
THRA_+_38219603.23-P1P2	THRA	1683	0	0
THRA_+_38219623.23-P1P2	THRA	2517	6681	4318
THRA_+_38219634.23-P1P2	THRA	1849	2595	2916
THRA_-_38219609.23-P1P2	THRA	658	0	2
TH_+_2187988.23-P2	TH	787	0	2
TH_+_2192967.23-P1	TH	1440	1	2046
TH_+_2192978.23-P1	TH	3075	3644	1189
TH_-_2188006.23-P2	TH	3095	6887	1304
TH_-_2192974.23-P1	TH	4647	2203	4
TIE1_+_43766703.23-P1P2	TIE1	1951	4299	2889
TIE1_+_43766732.23-P1P2	TIE1	1695	4	1772
TIE1_-_43766668.23-P1P2	TIE1	1261	2655	1698
TIE1_-_43766750.23-P1P2	TIE1	2549	2	1
TK2_-_66583970.23-P1P2	TK2	1207	2	1677
TK2_-_66583977.23-P1P2	TK2	1672	6	2891
TK2_-_66583986.23-P1P2	TK2	4893	2	3564
TK2_-_66583992.23-P1P2	TK2	1384	4485	2982
TLK1_-_172016879.23-P1P2	TLK1	2582	5514	4
TLK1_-_172016998.23-P1P2	TLK1	1313	2200	1450
TLK1_-_172017103.23-P1P2	TLK1	3224	1	1
TLK1_-_172017299.23-P1P2	TLK1	2223	5711	2707
TLK2_+_60556744.23-P1P2	TLK2	4963	4648	6885
TLK2_-_60556687.23-P1P2	TLK2	692	2	0
TLK2_-_60556721.23-P1P2	TLK2	1659	0	1670
TLK2_-_60556908.23-P1P2	TLK2	549	1	0
TLL2_+_98273601.23-P1P2	TLL2	4098	5317	1783
TLL2_+_98273633.23-P1P2	TLL2	2410	4098	1306
TLL2_-_98273256.23-P1P2	TLL2	2822	9219	1624
TLL2_-_98273269.23-P1P2	TLL2	2305	2237	351
TLL2_-_98273618.23-P1P2	TLL2	2681	4258	1598
TLR2_+_154605798.23-P1P2	TLR2	4125	932	0
TLR2_+_154605845.23-P1P2	TLR2	4810	3	2649
TLR2_+_154605903.23-P1P2	TLR2	51	4	2787
TLR2_-_154605469.23-P1P2	TLR2	1131	3926	5276
TLR7_+_12885208.23-P1P2	TLR7	2922	0	4
TLR7_+_12885665.23-P1P2	TLR7	781	1	0
TLR7_-_12885633.23-P1P2	TLR7	1275	1	0
TLR8_+_12924753.23-P1P2	TLR8	1769	1	1467
TMLHE_+_154842196.23-P1P2	TMLHE	2799	2	2
TMLHE_+_154842396.23-P1P2	TMLHE	2049	4907	1552
TMLHE_-_154842521.23-P1P2	TMLHE	1436	4	1
TMPRSS15_+_19776049.23-P1P2	TMPRSS15	251	4746	1364
TMPRSS15_+_19776065.23-P1P2	TMPRSS15	3156	0	5
TNFSF11_+_43148338.23-P1P2	TNFSF11	4962	8406	3
TNFSF11_+_43148361.23-P1P2	TNFSF11	6306	5829	356
TNFSF11_-_43148349.23-P1P2	TNFSF11	2393	7	6125
TNFSF13B_+_108922422.23-P1P2	TNFSF13B	2619	3	2
TNFSF13B_+_108922454.23-P1P2	TNFSF13B	1605	3	5101
TNFSF13B_+_108922476.23-P1P2	TNFSF13B	1571	2214	2839
TNFSF13B_-_108922432.23-P1P2	TNFSF13B	1118	1	1
TNFSF13B_-_108922464.23-P1P2	TNFSF13B	1387	0	2
TNIK_+_171177833.23-P1P2	TNIK	1466	11463	1760
TNIK_+_171177915.23-P1P2	TNIK	1464	0	0
TNIK_-_171178091.23-P1P2	TNIK	2785	6650	1
TNIK_-_171178114.23-P1P2	TNIK	2036	3145	3132
TNIK_-_171178123.23-P1P2	TNIK	1037	5577	5
TNK1_-_7284438.23-P1P2	TNK1	7359	3213	4
TNK1_-_7284456.23-P1P2	TNK1	2264	4675	4
TNK1_-_7284801.23-P1P2	TNK1	3389	5	1417
TNK2_+_195619165.23-P2	TNK2	1378	1	0
TNK2_+_195619210.23-P2	TNK2	1112	0	0
TNK2_-_195603171.23-P1	TNK2	3647	4738	5
TNK2_-_195603348.23-P1	TNK2	3047	1858	1
TNK2_-_195603507.23-P1	TNK2	5510	1	4
TNK2_-_195603595.23-P1	TNK2	610	2859	1739
TNK2_-_195619174.23-P2	TNK2	6208	9	3300
TNK2_-_195619539.23-P2	TNK2	1712	5777	2861
TNK2_-_195619544.23-P2	TNK2	2443	0	2
TNNC1_+_52488006.23-P1P2	TNNC1	984	0	1
TNNC1_-_52487614.23-P1P2	TNNC1	2640	2	0
TNNC2_+_44455883.23-P1P2	TNNC2	1905	8817	4
TNNC2_+_44455907.23-P1P2	TNNC2	1500	3	1
TNNC2_-_44455986.23-P1P2	TNNC2	1294	3004	971
TNNI3_+_55669027.23-P1P2	TNNI3	770	1	1
TNNI3_+_55669057.23-P1P2	TNNI3	3546	1	357
TOP1MT_+_144416598.23-P1P2	TOP1MT	638	6507	5
TOP1MT_+_144416903.23-P1P2	TOP1MT	4262	3	2
TOP1MT_+_144416976.23-P1P2	TOP1MT	2140	1613	2183
TP53RK_-_45317658.23-P1P2	TP53RK	1134	5952	1112
TPD52L3_+_6328794.23-P1P2	TPD52L3	1804	2	0
TPD52L3_-_6328378.23-P1P2	TPD52L3	896	5096	4
TPD52L3_-_6328404.23-P1P2	TPD52L3	1168	1	0
TPD52L3_-_6328807.23-P1P2	TPD52L3	2470	8	8060
TPH1_-_18048102.23-P1P2	TPH1	1236	0	4
TPH1_-_18048148.23-P1P2	TPH1	1516	2406	400
TPI1_-_6977036.23-P1P2	TPI1	1192	4003	4
TPI1_-_6977151.23-P1P2	TPI1	1857	4	4732
TPK1_+_144533076.23-P1P2	TPK1	1362	3	2069
TPK1_-_144533065.23-P1P2	TPK1	2980	3384	2
TPK1_-_144533096.23-P1P2	TPK1	125	3	2502
TPMT_+_18155239.23-P1P2	TPMT	2391	1	1706
TPMT_+_18155297.23-P1P2	TPMT	3264	1971	2
TPSAB1_+_1291232.23-P1P2	TPSAB1	1388	0	2
TPSAB1_-_1291180.23-P1P2	TPSAB1	3865	5	1400
TPSAB1_-_1291246.23-P1P2	TPSAB1	1548	2	1970
TPSAB1_-_1291339.23-P1P2	TPSAB1	1588	1	2
TPSB2_-_1279247.23-P1P2	TPSB2	1296	4	0
TPSB2_-_1279649.23-P1P2	TPSB2	2448	3	1357
TPTE2_+_20077053.23-ENST00000400230.2	TPTE2	2619	1	0
TPTE2_+_20077192.23-ENST00000400230.2	TPTE2	577	6054	1535
TPTE2_+_20110537.23-ENST00000382977.4	TPTE2	3702	1720	2
TPTE2_+_20110856.23-ENST00000382977.4	TPTE2	2226	3435	3
TPTE2_-_20077226.23-ENST00000400230.2	TPTE2	2464	2	3241
TPTE_-_10990450.23-P1P2	TPTE	1359	4	1917
TPTE_-_10990785.23-P1P2	TPTE	2165	4	1756
TPTE_-_10990794.23-P1P2	TPTE	955	6	2829
TPTE_-_10990844.23-P1P2	TPTE	2254	3	2932
TRAF3IP3_+_209929530.23-P1	TRAF3IP3	1625	2	1
TRAF3IP3_+_209942277.23-P2	TRAF3IP3	1471	2	1
TRAF3IP3_-_209929509.23-P1	TRAF3IP3	1610	1	0
TRAF3IP3_-_209929536.23-P1	TRAF3IP3	1173	4549	7
TRAF3IP3_-_209929938.23-P1	TRAF3IP3	154	1	1984
TRAF3IP3_-_209941926.23-P2	TRAF3IP3	765	5872	3
TRAPPC1_+_7835274.23-P1P2	TRAPPC1	1057	4295	1636
TRAPPC2_+_13752454.23-ENST00000358231.5,ENST00000359680.5,ENST00000380579.1	TRAPPC2	879	3573	1
TRAPPC2_+_13752701.23-ENST00000358231.5,ENST00000359680.5,ENST00000380579.1	TRAPPC2	872	13887	692
TRAPPC2_+_13752723.23-ENST00000358231.5,ENST00000359680.5,ENST00000380579.1	TRAPPC2	948	0	1593
TRAPPC2_+_13752743.23-ENST00000358231.5,ENST00000359680.5,ENST00000380579.1	TRAPPC2	1326	2	1137
TRAPPC3_+_36615040.23-P1P2	TRAPPC3	4420	1	1
TRAPPC3_-_36615015.23-P1P2	TRAPPC3	1331	2	0
TRAPPC4_-_118889508.23-P1P2	TRAPPC4	541	0	3
TRAPPC4_-_118889684.23-P1P2	TRAPPC4	1566	4997	1617
TRAPPC4_-_118889743.23-P1P2	TRAPPC4	1056	0	1
TRAPPC4_-_118889894.23-P1P2	TRAPPC4	2332	2	2
TRAPPC5_+_7746133.23-P1P2	TRAPPC5	1327	1	1552
TRAPPC5_+_7746208.23-P1P2	TRAPPC5	1394	1	2
TRAPPC5_-_7745970.23-P1P2	TRAPPC5	1078	6	4917
TRAPPC6A_-_45681253.23-P1P2	TRAPPC6A	2655	3	1309
